ID	Feed	SiteSection	Title	Description
httpswwwbbccouknewsukenglandbirmingham47824340	bbc	uk	Birmingham pub bombings: Survivors and their stories	The jury reaches a verdict in the inquests for the Birmingham pub bombings.
httpswwwreuterscomarticleususastockswallstreetrisesonjobsdatatradeoptimismidUSKCN1RH196feedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Wall Street rises on jobs data, trade optimism	U.S. stocks rose on Friday boosted by better-than-expected job growth in March, which eased concerns of a domestic slowdown, and hopes that the United States and China would resolve their trade dispute
https:www.usatoday.comvideosnewsworld20190405beagle-finds-250-000-year-old-woolly-rhino-bone3377075002	USAToday	topstories	Beagle finds 250,000-year-old woolly rhino bone	Crystal, a 4-year-old beagle, dug up the bone of a woolly rhino. Buzz60's Elitsa Bizios has more
httpswwwcnncom20190405politicscensuscitizenshipquestionrulingindexhtml	CNN	politics	Third federal judge blocks census citizenship question	Another federal judge has blocked the Trump administration's addition of a citizenship question to the 2020 census
https:www.usatoday.comstorysportssoccer20190405valverde-focused-on-barcas-defense-for-game-vs-atletico39304675	USAToday	newstopstories	Valverde focused on Barca's defense for game vs. Atletico	Ernesto Valverde is focused on Barcelona's defense for its game against Atletico Madrid on Saturda
httpswwwcnncom20190405politicskamalaharris2020femalecandidaterunningmateindexhtml	CNN	politics	Analysis: Is America ready for an all-female 2020 ticket? Kamala Harris wants to find out.	In an interview with SiriusXM Radio on Friday morning, Kamala Harris was asked whether, if she wins the 2020 Democratic presidential nomination, she would consider naming a woman as her running mate
httpswwwreuterscomarticleususaeconomyusemploymentreportpointstogrowingeconomytameinflationidUSKCN1RH09HfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	U.S. employment report points to growing economy, tame inflation	U.S. employment growth accelerated from a 17-month low in March, assuaging fears of an abrupt slowdown in economic activity, but a moderation in wage gains supported the Federal Reserve's decision to suspend further interest rate increases this year
httpswwwreuterscomarticleususajusticecivilrightsattorneygeneralordersprobeintomistreatmentofgayemployeesidUSKCN1RH20IfeedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	Attorney general orders probe into mistreatment of gay employees	U.S. Attorney General William Barr said he was ordering certain Justice Department offices to investigate possible discrimination targeting gay, lesbian, bisexual and transgender employees after an internal gay affinity group complained of low morale
httpswwwreuterscomarticleususaecolicdcinvestigatesecolioutbreakinseveralstatesidUSKCN1RH23RfeedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	CDC investigates E.coli outbreak in several states	The Centers for Disease Control and Prevention (CDC) and several other U.S. agencies are investigating an E.coli outbreak in five states, the CDC said https://www.cdc.gov/ecoli/2019/o103-04-19/map.html on Friday
httpswwwreuterscomarticleusbritaineulabourstarmeruklabourbrexitspokesmansayshewantstalkswithpmmaytocontinueidUSKCN1RH23ZfeedTypeRSS&feedNameworldNews	Reuters	worldNews	UK Labour Brexit spokesman says he wants talks with PM May to continue	Britain's opposition Labour party wants talks with Prime Minister Theresa May to continue, its Brexit spokesman Keir Starmer said on Friday after Labour urged May to offer genuine changes to her EU withdrawal deal
httpswwwreuterscomarticleapplespotifytechapplemusicsussubscribercountovertakesspotifysourceidUSL1N21N11BfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	Apple Music's U.S. subscriber count overtakes Spotify -source	Apple Inc's streaming music
service overtook rival Spotify Technology SA in terms
of paid subscribers in the United States, a person familiar with
the matter told Reuters on Tuesday
httpswwwreuterscomarticlecongooildemocraticrepublicofcongoplansoillicensingroundthisyearidUSL8N21N5URfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	Democratic Republic of Congo plans oil licensing round this year	Democratic Republic of Congo
plans to launch a licensing round this year for more than 20
onshore oil and gas blocks, the oil ministry said on Friday, its
first since adopting a new hydrocarbons code in 2015
httpswwwreuterscomarticleusarigsbakerhughesupdate1usdrillersaddoilrigsforfirstweekinsevenbakerhughesidUSL1N21N13TfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 1-U.S. drillers add oil rigs for first week in seven -Baker Hughes	U.S. energy firms this week increased
the number of oil rigs operating for the first time in seven
weeks after oil futures  soared nearly 40 percent this year
httpswwwreuterscomarticleusastocksusstockswallstreetrisesonjobsdatatradeoptimismidUSL3N21N2HVfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	US STOCKS-Wall Street rises on jobs data, trade optimism	* Indexes up: Dow 0.09%, S&P 0.35%, Nasdaq 0.51%
(Updates to early afternoon
httpswwwreuterscomarticleususajusticecivilrightsattorneygeneralordersprobeintomistreatmentofgayemployeesidUSKCN1RH20IfeedTypeRSS&feedNamepoliticsNews	Reuters	politicsNews	Attorney general orders probe into mistreatment of gay employees	U.S. Attorney General William Barr said he was ordering certain Justice Department offices to investigate possible discrimination targeting gay, lesbian, bisexual and transgender employees after an internal gay affinity group complained of low morale
httpswwwreuterscomarticleusapplespotifytechapplemusicsussubscribercountovertakesspotifysourceidUSKCN1RH246feedTypeRSS&feedNametechnologyNews	Reuters	technologyNews	Apple Music's U.S. subscriber count overtakes Spotify: source	Apple Inc's streaming music service overtook rival Spotify Technology SA in terms of paid subscribers in the United States, a person familiar with the matter told Reuters on Tuesday
https:www.usatoday.comvideosnewsworld20190405harvard-student-accepted-after-dad-buys-coachs-house3376963002	USAToday	topstories	Harvard student accepted to school after father buys coach"s house for 2x the market value	Harvard is investigating a current student accepted to the Ivy League school after his dad bought the fencing coach's home for twice its market value
https:www.usatoday.comstorynewsnation20190405obituary-ornery-man-tim-schrandt-iowa-died-spillville-decorah-black-and-decker-old-style-winneshiek3377410002	USAToday	topstories	'He probably offended you': Man didn't hold back, and in writing his obituary, neither did his family	Tim Schrandt, of Spillville, Iowa, was well-known for telling it like it is, whether you liked it or not. His obituary captured that spirit
httpswwwnewsweekcomglendajacksonplayslearbroadwayandsheeveryinchking1387427	newsweek	Latest	Glenda Jackson Plays Lear on Broadway, and She Is Every Inch a King 	Jackson as Lear is every inch a king, and every inch a man—well, give or take.
httpswwwnewsweekcomindiapakistanplaneshotdownreport1387512	newsweek	Latest	India Insists It Shot Down a Pakistani F-16 After U.S. Report Shows It Did Not	Pakistan’s military also showed four alleged Indian air force missiles with their seeker heads intact, warning Islamabad had “more truth to share” to refute New Delhi’s claims.
httpswwwnewsweekcomborderlands2shiftcodeshowgetgoldenkeyscheatscommunitydayskinpc1387568	newsweek	Latest	Borderlands 2 Shift Codes: Latest Codes and Golden Key Giveaways For Xbox, Playstation & PC	Looking for the newest "Borderlands 2" SHiFT codes? We've got you covered.
httpswwwnewsweekcomyoshiscraftedworldreview1387566	newsweek	Latest	'Yoshi’s Crafted World’ Review: Fun, Charming and Hard to Put Down 	While not a difficult game, “Yoshi’s Crafted World” brings a ton of charm and fun that is great for all ages. 

httpswwwnewsweekcomhannahbrownbachelorettesneakpeekpreviewseason15afterfirstpromos1387465	newsweek	Latest	Hannah Brown 'Bachelorette' Sneak Peek: A Preview of Season 15 After First Promo's Revealed	Hannah Brown was announced as the next Bachelorette during "The Bachelor" Season 23 finale.
httpswwwcnncom20190405politicstreasurymnuchinethicsfinancialdisclosureindexhtml	CNN	politics	Mnuchin failed to comply with ethics rules in financial disclosure, watchdog says	Treasury Secretary Steven Mnuchin failed to comply with federal ethics rules in the sale of his stake in a film production company to his wife, the federal government's ethics watchdog said
httpswwwreuterscomarticleusbritaineumaysbrexittalkswithlabourstalldelayrequestfailstoconvinceeuidUSKCN1RH0Q8feedTypeRSS&feedNameworldNews	Reuters	worldNews	May's Brexit talks with Labour stall, delay request fails to convince EU	Britain's opposition Labour Party said on Friday that talks with the government on a last-ditch Brexit deal had made no progress, as EU leaders said Prime Minister Theresa May had not convinced them that they should let Britain delay its departure next week
httpswwwreuterscomarticleusbritaineumaysbrexittalkswithlabourstalldelayrequestfailstoconvinceeuidUSKCN1RH0Q8feedTypeRSS&feedNametopNews	Reuters	topNews	May's Brexit talks with Labour stall, delay request fails to convince EU	Britain's opposition Labour Party said on Friday that talks with the government on a last-ditch Brexit deal had made no progress, as EU leaders said Prime Minister Theresa May had not convinced them that they should let Britain delay its departure next week
httpswwwreuterscomarticleususaillinoismissingchildohioexconvictchargedafterclaimingtobelonglostillinoisboyidUSKCN1RH1PTfeedTypeRSS&feedNametopNews	Reuters	topNews	Ohio ex-convict charged after claiming to be long-lost Illinois boy	Federal prosecutors on Friday charged a 23-year-old former convict with making false statements after he claimed to be Illinois teen Timmothy Pitzen, who went missing in 2011 after his mother killed herself
httpswwwreuterscomarticleususaeconomyusemploymentreportpointstogrowingeconomytameinflationidUSKCN1RH09HfeedTypeRSS&feedNametopNews	Reuters	topNews	U.S. employment report points to growing economy, tame inflation	U.S. employment growth accelerated from a 17-month low in March, assuaging fears of an abrupt slowdown in economic activity, but a moderation in wage gains supported the Federal Reserve's decision to suspend further interest rate increases this year
httpswwwreuterscomarticleususaeconomynyfednyfedraisesussecondquartergdpgrowthviewnear2idUSKCN1RH1VMfeedTypeRSS&feedNametopNews	Reuters	topNews	N.Y. Fed raises U.S. second quarter GDP growth view near 2%	The U.S. economy is growing at a 1.95% annualized pace in the second quarter based on a stronger-than-expected report on domestic manufacturing in March, the New York Federal Reserve's Nowcast model showed on Friday
httpswwwreuterscomarticleusbritaineulabourstarmeruklabourbrexitspokesmansayshewantstalkswithpmmaytocontinueidUSKCN1RH23ZfeedTypeRSS&feedNametopNews	Reuters	topNews	UK Labour Brexit spokesman says he wants talks with PM May to continue	Britain's opposition Labour party wants talks with Prime Minister Theresa May to continue, its Brexit spokesman Keir Starmer said on Friday after Labour urged May to offer genuine changes to her EU withdrawal deal
