ID	Feed	SiteSection	Title	Description
httpswwwbbccouknewsbusiness47785648	bbc	world	Uruguay: The world’s marijuana pioneer	Uruguay was the first to legalise recreational cannabis in 2013, so how is the industry getting on?
httpswwwbbccouknewsscienceenvironment47806440	bbc	latest	Climate change: Warning from 'Antarctica's last forests'	Scientists call for more research into the last time when atmospheric carbon dioxide levels were the same as today.
httpswwwbbccouksportfootball47808611	bbc	world	Moise Kean: Italian media reaction to racist chanting	Juventus' teenage forward Moise Kean was the target of racist abuse - but the response in the Italian media has been mixed.
httpswwwbbccouknewsbusiness47801794	bbc	latest	Thousands of firms rush to meet gender pay deadline	Thousands of firms have yet to report their gender pay gap ahead of a Thursday night deadline.
https:www.usatoday.comvideosnewsnation20190403washingtons-tidal-basin-has-flooding-problem3359240002	USAToday	topstories	Washington's Tidal Basin has a flooding problem	Washington's cherry blossom season has gone well this year, as warm spring weather has perfectly coincided with the blooming season that draw hundreds of thousands of visitors each spring. (April 3
httpswwwreuterscomarticleususaelectionbidenbidenmullingwhitehouserunseekstostemfalloutfromwomenscomplaintsidUSKCN1RF2IIfeedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	Biden, mulling White House run, seeks to stem fallout from women's complaints	Former U.S. Vice President Joe Biden attempted on Wednesday to tamp down a controversy over allegations of unwanted physical contact with women, releasing a video in which he pledged to be “more mindful" of respecting "personal space.
httpswwwbbccouknewsuk47806365	bbc	politics	Brexit: Police warn MPs and campaigners not to inflame tensions	Politicians and campaigners should take care not to "inflame" tensions around Brexit, a police chief says.
httpswwwbbccouknewsworlduscanada47809827	bbc	world	US warns Turkey over Russian S-400 missile system deal	Vice-President Mike Pence says Turkey made "reckless decisions" by buying the advanced S-400 system.
httpswwwcnncom20190403politicsdonaldtrumptaxreturnsrichardnealindexhtml	CNN	politics	The Point: The fight for Trump's tax returns is officially on	After months of promises and amid growing frustration from even some of his Democratic colleagues, House Ways and Means Committee Chairman Richard Neal formally requested six years of Donald Trump's tax returns on Wednesday -- a move that will likely trigger one of the biggest political and legal showdowns of the President's first term
httpswwwcnncom20190403uswynnresortsmassachusettsgamingcommissionindexhtml	CNN	us	Wynn Resorts executives concealed sexual misconduct accusations against Steve Wynn, gaming regulators say	Former executives at Wynn Resorts covered up years of sexual misconduct allegations against billionaire casino mogul Steve Wynn, according to a report by the Massachusetts Gaming Commission
httpswwwreuterscomarticleususaelectionbidenbidenmullingwhitehouserunseekstostemfalloutfromwomenscomplaintsidUSKCN1RF2IIfeedTypeRSS&feedNamepoliticsNews	Reuters	politicsNews	Biden, mulling White House run, seeks to stem fallout from women's complaints	Former U.S. Vice President Joe Biden attempted on Wednesday to tamp down a controversy over allegations of unwanted physical contact with women, releasing a video in which he pledged to be “more mindful" of respecting "personal space.
httpswwwreuterscomarticleususacommercerosswilburrossrefusestotestifyonuscommercedepartments2020budgetidUSKCN1RF20EfeedTypeRSS&feedNamepoliticsNews	Reuters	politicsNews	Wilbur Ross refuses to testify on U.S. Commerce Department's 2020 budget	U.S. Commerce Secretary Wilbur Ross refused to testify about his department's 2020 budget before a congressional panel on Wednesday, an act its chairman called one of "stunning disrespect" that left lawmakers facing an empty chair
httpswwwreuterscomarticleuslibyasecurityeasternlibyaforcesmovewestskirmishsouthoftripoliidUSKCN1RF1LQfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Eastern Libya forces move west, skirmish south of Tripoli	Eastern Libyan military forces have moved to western Libya and were briefly locked in a skirmish with a rival force south of the capital Tripoli, an eastern official and residents said on Wednesday, in an escalation between rival camps in the oil producer
https:www.usatoday.comstorynewsinvestigations20190329black-history-barracoon-first-person-account-slave-trade2807580002	USAToday	topstories	"Barracoon": The story of the last slave cargo, in the words of a survivor	Stolen from his country and enslaved, he told writer Zora Neale Hurston his remarkable story in 1927. Her book has only recently been published
httpswwwcnncom20190403politicsabramskempvotersuppressionindexhtml	CNN	politics	Stacey Abrams calls former opponent in Georgia governor's race an 'architect of voter suppression'	Georgia Democrat Stacey Abrams called Georgia Gov. Brian Kemp a "cartoon villain" and said her former opponent from the 2018 midterm elections is an "architect of voter suppression
https:www.usatoday.comvideosnewsnation20190403trump-unconcerned-chinese-womans-arrest3359359002	USAToday	topstories	Trump unconcerned about Chinese woman's arrest	President Donald Trump is dismissing the arrest of a Chinese woman caught carrying a device containing computer malware at his private Florida club, saying it was "just a fluke situation." (April 3
https:www.usatoday.comstorysportsncaab20190403lsus-naz-reid-announces-intention-to-enter-nba-draft39296363	USAToday	newstopstories	LSU&apos;s Naz Reid announces intention to enter NBA draft	LSU freshman forward Naz Reid has announced his intention to leave school after one season and enter this summer's NBA draf
https:www.usatoday.comstorysportsmlb20190403phils-lose-for-1st-time-robinson-forces-in-game-ending-run39296353	USAToday	newstopstories	Phils lose for 1st time, Robertson walks in game-ending run	Baseball Capsule
httpswwwreuterscomarticleuspgeusbankruptcyceopgenamestvaswilliamjohnsonasceoidUSKCN1RF2XNfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	PG&E names TVA's William Johnson as CEO	California energy company PG&E Corp on Wednesday appointed William Johnson as Chief Executive Officer and president
httpswwwreuterscomarticlepgeusbankruptcyceopgenamestvaswilliamjohnsonasceoidUSL1N21L1WFfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	PG&E names TVA's William Johnson as CEO	California energy company PG&E Corp
on Wednesday appointed William Johnson as Chief
Executive Officer and president
httpswwwnbcnewscompoliticspoliticsnewsmcconnellinvokesnuclearoptionclearwaylowerleveltrumpnomineesn990551cidpublicrss_20190404	nbcnews	Latest	McConnell invokes 'nuclear option' to clear way for lower-level Trump nominees	This marks the third time in six years that the majority party used the tactic to overcome minority opposition and change Senate procedures.
httpswwwnbcnewscompolitics2020electionbidenpostsvideopromisingchangebehaviorafterallegationsunwantedtouchingn990681cidpublicrss_20190404	nbcnews	Latest	Biden posts video promising to change behavior after allegations of unwanted touching	"I get it. I hear what they’re saying. I understand it. And I will be much more mindful," the former vice president says.
httpswwwnbcnewscomnewsusnewsfelicityhuffmanappearscourtovercollegebriberyscandaln990501cidpublicrss_20190404	nbcnews	Latest	Felicity Huffman, Lori Loughlin appear in court over college admissions scandal	Huffman and Loughlin are among 50 people charged in the FBI investigation, code-named Operation Varsity Blues.
httpswwwnbcnewscompoliticscongresshousedemocratsformallyrequesttrumptaxreturnsn990726cidpublicrss_20190404	nbcnews	Latest	House Democrats formally request Trump's tax returns	It's just the opening salvo in what’s sure to be a prolonged battle with the administration to see returns the president has refused to release.
httpswwwnbcnewscomthinkopinionnipseyhusslesmurderhomophobiatoxicblackmasculinityfuelsitncna990661cidpublicrss_20190404	nbcnews	Latest	Nipsey Hussle, homophobia — and the toxic black masculinity that fuels it	I’m tired of black death. But I’m equally tired of those attempting to hold on to ideals that have been proven to cause so much pain and fear.
httpswwwnbcnewscompopculturetvfiveminutesnedstarkhisgamethronespredictionswhetherhen989556cidpublicrss_20190404	nbcnews	Latest	Five minutes with Ned Stark: His 'Game of Thrones' predictions and whether he'll return	Fans are hopeful the former Lord of Winterfell could return — dead or alive — for the final season. What does Sean Bean have to say about that?
httpswwwnbcnewscompoliticsjusticedepartmentconservativelegalexpertsattacktrumpspushdismantleobamacarecourtn990541cidpublicrss_20190404	nbcnews	Latest	Conservative legal experts attack Trump's push to dismantle Obamacare in court	Trump ordered the Justice Department to sign on to a District Court judge's ruling that the entire Affordable Care Act was unconstitutional.
httpswwwnbcnewscomtechtechnewsfacebookuserdatamillionsfoundexposedinternetthirdpartyappsn990621cidpublicrss_20190404	nbcnews	Latest	Researchers find data for millions of Facebook users exposed on the internet	“The data genie cannot be put back in the bottle,” a cybersecurity firm said in a report detailing how it found the Facebook user data.
httpswwwnbcnewscombusinessbusinessnewsadulteryarrearsamendsinsidetrumpfederalreservepickstephenmooren990371cidpublicrss_20190404	nbcnews	Latest	Trump's Fed pick promoted marriage. His messy divorce tells a different story.	Moore created accounts on Match.com, “the sole purpose of which was to connect romantically with other women,” according to his ex-wife’s testimony.
httpswwwnbcnewscomnewsworldamericantouristugandakidnappedarmedmengovernmentsaysn990396cidpublicrss_20190404	nbcnews	Latest	Kidnappers demand $500K after American tourist vanishes in Uganda	The assailants used one of the victims' cellphones to call authorities and demand a ransom of $500,000, police said.
httpswwwnbcnewscomnewsusnews6stateswashingtondcsuetrumpadministrationoverweakenedn990656cidpublicrss_20190404	nbcnews	Latest	6 states sue Trump administration over 'weakened' school lunch standards	"The Trump Administration has undermined key health benefits for our children," New York's attorney general said, "with deliberate disregard for science, expert opinion, and the law."
httpswwwnbcnewscomnewsusnewsunivtexasarlingtonsuspendsfratsororityactivitiesoverconcernsaboutn990721cidpublicrss_20190404	nbcnews	Latest	University campus suspends all fraternity, sorority social activities	The university will name a task force "to review the state of affairs ... and to recommend steps to effect a positive shift in the community culture."
httpswwwnbcnewscomnewsusnewsohiogamerwhorecruitedswattertylerbarrisshoaxturneddeadlyn990696cidpublicrss_20190404	nbcnews	Latest	Gamer who recruited 'swatter' Tyler Barriss in deadly hoax pleads guilty	"I literally said you're gonna be swatted. Not thinking at all, so I'm going to prison," texted the young man who now faces a recommended probation sentence.
httpswwwnbcnewscomnewsusnewsafterdallaswomanwasviolentlyattackedmanshewaschargedn990686cidpublicrss_20190404	nbcnews	Latest	Dallas woman attacked by man was charged, but now is cleared	Dallas police had issued an arrest warrant for her for allegedly smashing the windows out of the man's truck.
httpswwwnbcnewscomnewslatinostudentshispaniccollegespushbackagainstproposedtrumpadministrationcutsn990671cidpublicrss_20190404	nbcnews	Latest	Students at Hispanic colleges push back against proposed Trump administration cuts	“I wouldn’t be able to be go to school without financial aid; it’s the reason I’m studying,” says college student Adonis Galarza-Toledo,.
httpswwwnbcnewscomnewslatinomexicanamericanstudentgroupmechaconsidersnamechangeamidcontroversyn990676cidpublicrss_20190404	nbcnews	Latest	Mexican American group MEChA considers name change amid controversy	Most student leaders voted to drop references to “Chicano” and “Aztlán” from the name over concerns the words are homophobic, anti-indigenous and anti-black.
